,,osmid,name,highway,maxspeed,oneway,length,geometry,hour_of_day,speed_kph_mean,speed_kph_stddev,est_width
16541469,26904542,25204782,Theodor-Heuss-Platz,primary,50,True,75.981,"LINESTRING (13.2725809 52.5088519, 13.2728707 52.508841, 13.2730214 52.508846, 13.2731925 52.5088664, 13.2732651 52.5088804, 13.2733082 52.5088938, 13.2733659 52.5089118, 13.2734592 52.5089473, 13.2735289 52.5089889, 13.2735833 52.5090471)",7,29.957,11.651,
26904542,3816966878,25204781,Theodor-Heuss-Platz,primary,50,True,28.175,"LINESTRING (13.2735833 52.5090471, 13.2735955 52.509068, 13.2737033 52.5092897)",9,29.677,8.695,
16541471,26745972,4434318,Neue Kantstraße,secondary,50,True,15.158,"LINESTRING (13.2802193 52.5063783, 13.2804394 52.5063531)",9,41.68,11.515,
16541471,26745971,4068031,Messedamm,secondary,50,True,42.777,"LINESTRING (13.2802193 52.5063783, 13.2801737 52.5062841, 13.2800254 52.5060122)",7,39.196,14.654,
26745972,26868066,4434319,Messedamm,secondary,50,True,17.738,"LINESTRING (13.2804394 52.5063531, 13.2805304 52.5065027)",9,39.267,12.429,
16541478,282763131,4068033,Heerstraße,primary,50,False,10.557,"LINESTRING (13.2611617 52.5086784, 13.2610904 52.5086743, 13.2610064 52.5086695)",7,40.03,14.388,
282763131,282763132,25921905,Jafféstraße,secondary,50,True,12.62,"LINESTRING (13.2610064 52.5086695, 13.261022 52.5085564)",8,22.101,9.455,
282763131,16541478,4068033,Heerstraße,primary,50,False,10.557,"LINESTRING (13.2610064 52.5086695, 13.2610904 52.5086743, 13.2611617 52.5086784)",7,52.234,10.229,
16541571,26750531,4388102,,motorway_link,80,True,246.477,"LINESTRING (13.3010943 52.5344702, 13.3004033 52.5344372, 13.2998588 52.5344041, 13.299705 52.5343875, 13.2994967 52.5343683, 13.2992874 52.5343539, 13.2990924 52.5343466, 13.2989047 52.5343456, 13.2987323 52.5343499, 13.2985643 52.5343618, 13.2984024 52.5343797, 13.2982475 52.534403, 13.2979754 52.5344561, 13.2977111 52.5345268, 13.2975334 52.5345863)",7,36.075,16.545,
16541593,27197225,375097969,Seestraße,primary,50,True,16.803,"LINESTRING (13.3439163 52.5464255, 13.3437266 52.5463279)",7,40.93,11.56,
16541593,3805490087,5117257,Afrikanische Straße,tertiary,50,True,38.039,"LINESTRING (13.3439163 52.5464255, 13.3438191 52.5464956, 13.3435006 52.5466543)",9,41.37,7.141,
27197225,27197226,5135505,Amrumer Straße,secondary,50,True,37.19200000000001,"LINESTRING (13.3437266 52.5463279, 13.3438814 52.5462155, 13.3439135 52.5461921, 13.3440796 52.5460714)",7,39.194,7.094,
16541594,16541593,5135506,Afrikanische Straße,tertiary,50,True,36.361000000000004,"LINESTRING (13.3442631 52.5461756, 13.3441044 52.5462899, 13.3440706 52.5463143, 13.3439163 52.5464255)",9,21.395,12.172,
16541596,16541595,4429871,Lütticher Straße,residential,50,False,35.812,"LINESTRING (13.3466944 52.5474624, 13.3465395 52.5475729, 13.3465008 52.5476005, 13.3463516 52.5477079)",7,20.328,9.443,
16541696,29122654,41260024,Bornholmer Straße,primary,50,True,226.907,"LINESTRING (13.4143846 52.5538898, 13.4141928 52.5539005, 13.412723 52.5539828, 13.4111511 52.554071, 13.4110426 52.5540773)",7,43.406,7.52,
16541696,5024937412,238944030,Schönhauser Allee,primary,50,True,18.929,"LINESTRING (13.4143846 52.5538898, 13.4143815 52.5538775, 13.4143614 52.5537955, 13.4143561 52.5537714, 13.4143478 52.5537377, 13.4143438 52.5537214)",7,35.958,12.327,
29122654,440880171,41260024,Bornholmer Straße,primary,50,True,78.131,"LINESTRING (13.4110426 52.5540773, 13.4109389 52.5540835, 13.410048 52.5541351, 13.4098922 52.5541441)",7,40.936,12.596,
5024937412,1518839541,238944030,Schönhauser Allee,primary,50,True,9.928,"LINESTRING (13.4143438 52.5537214, 13.4143221 52.5536331)",8,37.796,12.15,
5024937412,29150076,232663848,,primary_link,,True,30.655,"LINESTRING (13.4143438 52.5537214, 13.4143788 52.5537353, 13.4144052 52.5537447, 13.4144622 52.5537664, 13.4146667 52.5538441, 13.4147283 52.5538675)",9,29.227,5.879,
16541698,29420140,4631542,Neumannstraße,tertiary,50,False,76.952,"LINESTRING (13.424073 52.5528431, 13.4240508 52.5529385, 13.424043 52.5529717, 13.4239133 52.5535283)",7,26.075,7.632,
16541698,29420153,25778031,Wisbyer Straße,primary,50,True,136.15699999999998,"LINESTRING (13.424073 52.5528431, 13.4238914 52.5528652, 13.4233038 52.5529283, 13.4224541 52.5530205, 13.4220909 52.5530596)",7,46.16,9.2,
16541698,335839627,380356156,Neumannstraße,tertiary,30,False,36.772,"LINESTRING (13.424073 52.5528431, 13.424162 52.552704, 13.4241815 52.5526736, 13.4242702 52.5525349)",9,30.574,5.686,
29420140,29420137,4631542,Neumannstraße,tertiary,50,False,20.207,"LINESTRING (13.4239133 52.5535283, 13.4238688 52.553708)",7,28.402,10.229,
29420140,16541698,4631542,Neumannstraße,tertiary,50,False,76.952,"LINESTRING (13.4239133 52.5535283, 13.424043 52.5529717, 13.4240508 52.5529385, 13.424073 52.5528431)",7,8.327,10.41,
29420153,29420152,25778031,Wisbyer Straße,primary,50,True,90.213,"LINESTRING (13.4220909 52.5530596, 13.4207789 52.5532074)",7,48.066,9.963,
335839627,30304830,30859072,Stahlheimer Straße,tertiary,50,True,44.793,"LINESTRING (13.4242702 52.5525349, 13.4243438 52.5524329, 13.4244012 52.552334, 13.4244076 52.5522783, 13.424325 52.5521576)",8,25.189,5.346,
335839627,3836935347,102776399,Wisbyer Straße,primary,50,True,28.349000000000004,"LINESTRING (13.4242702 52.5525349, 13.4245651 52.5524955, 13.4246617 52.5524866, 13.4246811 52.5524847)",9,37.583,8.875,
335839627,16541698,380356156,Neumannstraße,tertiary,30,False,36.772,"LINESTRING (13.4242702 52.5525349, 13.4241815 52.5526736, 13.424162 52.552704, 13.424073 52.5528431)",7,34.155,12.807,
16541699,16541700,168945514,Gudvanger Straße,residential,50,False,32.691,"LINESTRING (13.42708 52.552182, 13.4271442 52.5522355, 13.4271923 52.552276, 13.4272147 52.5522948, 13.4272484 52.5523333, 13.4272954 52.5523882, 13.4273273 52.5524333)",9,15.503,7.088,
16541702,12615161,4484351,Prenzlauer Promenade,primary,50,True,52.116,"LINESTRING (13.4303777 52.5512577, 13.4303986 52.5513094, 13.4304572 52.5514538, 13.4304783 52.5515073, 13.4304886 52.55163, 13.4304841 52.5517188)",9,29.222,8.882,
16541702,16541703,48941989,Ostseestraße,primary,50,True,20.409,"LINESTRING (13.4303777 52.5512577, 13.4302639 52.5512953, 13.4302243 52.5513109, 13.4301517 52.5513397, 13.4301195 52.5513525)",9,39.129,7.771,
652987765,29269522,8149748,Ostseestraße,primary,50,True,30.57,"LINESTRING (13.4319706 52.5502868, 13.4323399 52.5501282)",8,49.477,5.879,
16541703,12615173,4068144,"['Prenzlauer Promenade', 'Prenzlauer Allee']",primary,50,True,35.326,"LINESTRING (13.4301195 52.5513525, 13.4301082 52.551325, 13.4300601 52.5512073, 13.4300399 52.5511579, 13.4299934 52.5510442)",8,37.857,8.308,
16541704,16541705,4068003,Hosemannstraße,tertiary,50,False,50.8,"LINESTRING (13.43953 52.5477548, 13.4394333 52.5476541, 13.4393067 52.5475223, 13.4391511 52.5473603)",8,35.268,8.815,
16541704,287650997,60827458,Hosemannstraße,tertiary,50,False,61.039,"LINESTRING (13.43953 52.5477548, 13.4396618 52.5478916, 13.4397049 52.5479363, 13.4397487 52.5479819, 13.4399766 52.5482318)",7,35.674,7.699,
16541705,16541704,4068003,Hosemannstraße,tertiary,50,False,50.8,"LINESTRING (13.4391511 52.5473603, 13.4393067 52.5475223, 13.4394333 52.5476541, 13.43953 52.5477548)",9,25.727,16.068,
16541705,5896652502,30134529,Ostseestraße,primary,50,True,177.78,"LINESTRING (13.4391511 52.5473603, 13.4392103 52.5472593, 13.4393035 52.5471803, 13.4396247 52.5470626, 13.44036 52.5467527, 13.4411315 52.5464721, 13.4412386 52.5464337)",7,42.671,5.684,
16541705,29269503,30134848,Hosemannstraße,tertiary,30,False,133.846,"LINESTRING (13.4391511 52.5473603, 13.4390053 52.5472085, 13.4389767 52.5471788, 13.4389433 52.547144, 13.4388386 52.5470353, 13.4387579 52.5469515, 13.4381444 52.5463239)",9,33.12,4.712,
287650997,16541704,60827458,Hosemannstraße,tertiary,50,False,61.039,"LINESTRING (13.4399766 52.5482318, 13.4397487 52.5479819, 13.4397049 52.5479363, 13.4396618 52.5478916, 13.43953 52.5477548)",7,20.923,12.66,
287650997,29420508,60827458,Hosemannstraße,tertiary,50,False,41.723,"LINESTRING (13.4399766 52.5482318, 13.4400862 52.5483477, 13.4402853 52.5485567)",9,40.354,8.557,
5896652502,29269506,30134529,Ostseestraße,primary,50,True,39.199,"LINESTRING (13.4412386 52.5464337, 13.441357 52.5464137, 13.4416581 52.5463793, 13.4418049 52.5463593)",7,42.582,6.88,
5896652502,5896652500,624437776,Ostseestraße,primary_link,,True,38.394999999999996,"LINESTRING (13.4412386 52.5464337, 13.4412702 52.5463675, 13.441534 52.5462665, 13.4416541 52.5462196)",9,26.226,5.667,
29269503,29269504,627779928,Schieritzstraße,residential,30,False,205.684,"LINESTRING (13.4381444 52.5463239, 13.4405891 52.5453977, 13.4407261 52.5453458)",9,31.911,6.209,
16541709,16541708,167319505,Mirbachplatz,tertiary,30,True,37.488,"LINESTRING (13.4493277 52.5530546, 13.4488683 52.5531386, 13.4487952 52.5531291)",9,23.787,6.381,
16541713,29779132,432205823,Roelckestraße,tertiary,30,False,92.779,"LINESTRING (13.4550323 52.5592851, 13.4558547 52.5599531)",9,36.04,6.229,
16541713,2522309272,4068168,Roelckestraße,tertiary,50,False,239.366,"LINESTRING (13.4550323 52.5592851, 13.4544138 52.558945, 13.4524499 52.5578651, 13.4524061 52.5578412)",8,35.786,9.344,
29779132,16541713,432205823,Roelckestraße,tertiary,30,False,92.779,"LINESTRING (13.4558547 52.5599531, 13.4550323 52.5592851)",9,35.119,7.084,
29779132,29779131,432205823,Roelckestraße,tertiary,30,False,32.379,"LINESTRING (13.4558547 52.5599531, 13.456138 52.5601879)",8,35.597,10.623,
2522309272,29779136,4068168,Roelckestraße,tertiary,50,False,3.953,"LINESTRING (13.4524061 52.5578412, 13.4523611 52.5578185)",9,36.425,9.609,
2522309272,16541713,4068168,Roelckestraße,tertiary,50,False,239.366,"LINESTRING (13.4524061 52.5578412, 13.4524499 52.5578651, 13.4544138 52.558945, 13.4550323 52.5592851)",9,35.303,8.269,
17777144,26736187,4515846,Wilmersdorfer Straße,residential,50,False,18.16,"LINESTRING (13.3052216 52.5115929, 13.3052529 52.5114307)",9,19.14,9.133,
17777145,26736188,4515848,Krumme Straße,residential,50,False,18.755,"LINESTRING (13.3093302 52.5118617, 13.309318 52.5116932)",9,12.638,7.122,
17777145,27409541,87687993,Krumme Straße,residential,30,False,190.51999999999998,"LINESTRING (13.3093302 52.5118617, 13.3093391 52.5119834, 13.3094697 52.5126179, 13.3094873 52.5127033, 13.3095276 52.5128987, 13.3095241 52.5135678)",9,31.99,6.596,
26736188,17777145,4515848,Krumme Straße,residential,50,False,18.755,"LINESTRING (13.309318 52.5116932, 13.3093302 52.5118617)",8,25.1,9.273,
20246072,249068814,354073050,Am Seegraben,primary,50,True,278.997,"LINESTRING (13.5566095 52.4057391, 13.5563397 52.4055758, 13.5556072 52.4051325, 13.5541737 52.4042364, 13.5537326 52.4039464)",9,56.255,11.025,
20246105,418948263,46845337,Elsenbrücke,primary,50,True,73.705,"LINESTRING (13.4644327 52.4972413, 13.4641048 52.4968947, 13.4638937 52.4966654)",7,43.558,6.649,
418948263,637635757,651211756,Elsenbrücke,primary,50,True,23.243,"LINESTRING (13.4638937 52.4966654, 13.4642049 52.4967537)",7,39.509,10.979,
20246107,20246105,46845339,Elsenbrücke,primary,50,True,25.493000000000002,"LINESTRING (13.4646667 52.4974197, 13.4645383 52.4973386, 13.4644327 52.4972413)",9,39.008,10.307,
20246112,29275987,23044099,Stralauer Allee,primary,50,True,16.603,"LINESTRING (13.4465749 52.5026953, 13.446801 52.5026374)",8,34.768,13.213,
29275987,29275992,58884941,Warschauer Straße,secondary,50,True,14.813,"LINESTRING (13.446801 52.5026374, 13.4469344 52.502743)",8,37.79,12.047,
20246123,1410036215,127538492,Scharnweberstraße,residential,30,False,117.507,"LINESTRING (13.4656389 52.5128301, 13.463926 52.5130035)",7,30.265,7.397,
1410036215,1410036218,127538492,Scharnweberstraße,residential,30,False,113.905,"LINESTRING (13.463926 52.5130035, 13.4622714 52.5131916)",9,23.656,5.127,
1410036215,27459716,4479174,Colbestraße,residential,30,False,187.14200000000002,"LINESTRING (13.463926 52.5130035, 13.463591 52.5123313, 13.4631921 52.5115309, 13.463076 52.5114202, 13.4630646 52.5114094)",7,24.475,6.265,
20246125,1411289036,127538492,Scharnweberstraße,residential,30,False,101.015,"LINESTRING (13.4669903 52.5126895, 13.468463 52.5125412)",9,29.653,5.454,
20246125,20246248,563494116,Jungstraße,residential,30,False,188.84799999999998,"LINESTRING (13.4669903 52.5126895, 13.4670145 52.5127749, 13.4674263 52.5142262, 13.4674471 52.5142997, 13.467463 52.5143633)",7,17.953,10.116,
1411289036,20246125,127538492,Scharnweberstraße,residential,30,False,101.015,"LINESTRING (13.468463 52.5125412, 13.4669903 52.5126895)",9,25.672,6.896,
20246248,28150292,6278773,Jungstraße,residential,50,False,16.723,"LINESTRING (13.467463 52.5143633, 13.4675 52.514512)",8,22.093,13.482,
20246248,12614651,310172809,Frankfurter Allee,primary,50,True,148.861,"LINESTRING (13.467463 52.5143633, 13.4676329 52.5143459, 13.4695415 52.5141509, 13.4696325 52.5141418)",7,48.322,7.292,
20246248,20246125,563494116,Jungstraße,residential,30,False,188.84799999999998,"LINESTRING (13.467463 52.5143633, 13.4674471 52.5142997, 13.4674263 52.5142262, 13.4670145 52.5127749, 13.4669903 52.5126895)",8,26.88,6.828,
20246126,1791505420,37633352,Scharnweberstraße,tertiary,50,False,113.258,"LINESTRING (13.4712105 52.5122806, 13.4728637 52.512122)",7,24.009,15.238,
20246126,26960750,182709704,Scharnweberstraße,tertiary,30,False,77.125,"LINESTRING (13.4712105 52.5122806, 13.4700864 52.5123949)",8,30.52,7.021,
1791505420,20246126,37633352,Scharnweberstraße,tertiary,50,False,113.258,"LINESTRING (13.4728637 52.512122, 13.4712105 52.5122806)",9,32.835,8.349,
1791505420,1791505417,37633352,Scharnweberstraße,tertiary,50,False,177.692,"LINESTRING (13.4728637 52.512122, 13.4736489 52.5120418, 13.4752523 52.511881, 13.4754562 52.5118909)",9,24.461,11.032,
26960750,1791456658,154381288,Weichselstraße,tertiary,30,False,107.815,"LINESTRING (13.4700864 52.5123949, 13.469237 52.5115746)",7,32.216,10.416,
26960750,20246126,182709704,Scharnweberstraße,tertiary,30,False,77.125,"LINESTRING (13.4700864 52.5123949, 13.4712105 52.5122806)",7,30.604,10.862,
26960750,1411289036,127538492,Scharnweberstraße,residential,30,False,111.21,"LINESTRING (13.4700864 52.5123949, 13.4698922 52.5123953, 13.468463 52.5125412)",8,29.41,5.882,
20246137,1822518681,11273911,Weichselstraße,tertiary,50,False,171.674,"LINESTRING (13.4673735 52.509682, 13.4686854 52.5110034)",9,39.267,8.248,
20246137,29785848,4688786,Weserstraße,residential,30,False,62.143,"LINESTRING (13.4673735 52.509682, 13.4673517 52.5096904, 13.4665969 52.5099802)",7,21.829,4.601,
1822518681,20246137,11273911,Weichselstraße,tertiary,50,False,171.674,"LINESTRING (13.4686854 52.5110034, 13.4673735 52.509682)",9,38.697,7.26,
1822518681,1791456658,11273911,Weichselstraße,tertiary,50,False,73.67099999999999,"LINESTRING (13.4686854 52.5110034, 13.4687305 52.5110501, 13.4691455 52.5114798, 13.469237 52.5115746)",9,37.943,9.975,
29785848,29785873,4688786,Weserstraße,residential,30,False,37.599,"LINESTRING (13.4665969 52.5099802, 13.4661398 52.5101724)",7,25.101,8.354,
20246138,276589705,25376553,Holteistraße,tertiary,30,False,117.84499999999998,"LINESTRING (13.4654118 52.5077027, 13.4654746 52.5077668, 13.465491 52.5077836, 13.465556 52.50785, 13.4658113 52.5081109, 13.4660798 52.5083852, 13.4662767 52.5085976, 13.4662941 52.5086163)",9,23.974,12.8,
276589705,20246138,25376553,Holteistraße,tertiary,30,False,117.845,"LINESTRING (13.4662941 52.5086163, 13.4662767 52.5085976, 13.4660798 52.5083852, 13.4658113 52.5081109, 13.465556 52.50785, 13.465491 52.5077836, 13.4654746 52.5077668, 13.4654118 52.5077027)",7,25.934,10.446,
276589705,29785839,112441857,Boxhagener Straße,tertiary,50,False,106.216,"LINESTRING (13.4662941 52.5086163, 13.4662803 52.5086259, 13.465949 52.5088555, 13.4652863 52.5093484)",8,39.51,7.655,
20246140,2467429075,97133107,Boxhagener Straße,tertiary,50,False,22.007,"LINESTRING (13.4686148 52.506945, 13.4683749 52.5070786)",8,40.438,11.462,
2467429075,20246140,97133107,Boxhagener Straße,tertiary,50,False,22.007,"LINESTRING (13.4683749 52.5070786, 13.4686148 52.506945)",9,35.844,10.453,
2467429075,1669237290,82533418,Wühlischstraße,residential,30,False,120.483,"LINESTRING (13.4683749 52.5070786, 13.4683613 52.5070727, 13.4682158 52.5070103, 13.4676938 52.5071363, 13.4668542 52.5073341, 13.4667408 52.5073641)",8,34.947,7.617,
20246145,29803511,11274566,Marktstraße,secondary,50,False,13.493,"LINESTRING (13.4754465 52.5026688, 13.4753873 52.5026951, 13.4753186 52.5027145, 13.4752711 52.5027246)",9,22.381,11.316,
20246145,20246160,56473168,Karlshorster Straße,secondary,50,False,79.355,"LINESTRING (13.4754465 52.5026688, 13.4755166 52.5025966, 13.475546 52.5025342, 13.4755475 52.5024878, 13.4755329 52.502362, 13.4755113 52.5022298, 13.4754332 52.5020712, 13.4753885 52.5019813)",9,10.892,9.931,
29803511,20246145,11274566,Marktstraße,secondary,50,False,13.493,"LINESTRING (13.4752711 52.5027246, 13.4753186 52.5027145, 13.4753873 52.5026951, 13.4754465 52.5026688)",9,17.416,11.548,
20246160,20246145,56473168,Karlshorster Straße,secondary,50,False,79.35499999999999,"LINESTRING (13.4753885 52.5019813, 13.4754332 52.5020712, 13.4755113 52.5022298, 13.4755329 52.502362, 13.4755475 52.5024878, 13.475546 52.5025342, 13.4755166 52.5025966, 13.4754465 52.5026688)",9,24.886,13.745,
20246181,29787110,32142155,Puschkinallee,primary,50,True,75.41,"LINESTRING (13.4603854 52.4925212, 13.459615 52.4927677, 13.4595779 52.4927796, 13.4593985 52.4928356)",7,25.394,16.403,
29787110,29787103,32142154,Puschkinallee,primary,50,False,19.663,"LINESTRING (13.4593985 52.4928356, 13.4591328 52.492907)",7,21.144,13.992,
29787110,261711282,42101176,Elsenstraße,primary,50,True,89.432,"LINESTRING (13.4593985 52.4928356, 13.4595 52.4929132, 13.4602215 52.4934647)",7,43.913,14.461,
20246203,20246202,24161568,Alt Treptow,primary,50,True,47.753,"LINESTRING (13.4791776 52.4843515, 13.4792838 52.4844336, 13.4792898 52.4844416, 13.4793206 52.4845085, 13.479326 52.4846119, 13.4792742 52.4847516)",9,37.672,5.401,
20246240,28255945,664423013,Spreestraße,secondary,30,True,44.532000000000004,"LINESTRING (13.5108966 52.4558, 13.5109158 52.4558341, 13.510935 52.4558682, 13.5111099 52.4561788)",8,27.956,6.858,
28255945,1641950480,4566067,Spreestraße,secondary,30,True,146.519,"LINESTRING (13.5111099 52.4561788, 13.5111699 52.4562686, 13.5121822 52.457322)",8,35.251,6.088,
28150292,20246248,6278773,Jungstraße,residential,50,False,16.723,"LINESTRING (13.4675 52.514512, 13.467463 52.5143633)",9,14.648,8.797,
20246257,25662705,24242882,Behrenstraße,residential,30,False,128.96,"LINESTRING (13.3890366 52.5156494, 13.3909354 52.5157487)",8,22.824,7.143,
20246257,2071423335,171423001,Friedrichstraße,tertiary,50,True,80.71300000000001,"LINESTRING (13.3890366 52.5156494, 13.3890187 52.5154018, 13.3890443 52.5152786, 13.3890654 52.5151357, 13.3891573 52.5149329)",9,16.703,11.877,
25662705,20246257,24242882,Behrenstraße,residential,30,False,128.96,"LINESTRING (13.3909354 52.5157487, 13.3890366 52.5156494)",8,18.186,7.23,
25662705,25662710,243854725,Charlottenstraße,residential,30,False,97.259,"LINESTRING (13.3909354 52.5157487, 13.3909898 52.5154781, 13.3910827 52.5150161, 13.3910898 52.5149804, 13.3911099 52.5148805)",9,13.456,7.885,
2071423335,25662916,196850605,Friedrichstraße,tertiary,50,False,18.933999999999997,"LINESTRING (13.3891573 52.5149329, 13.3891625 52.5148946, 13.3891679 52.5148551, 13.3891805 52.5147632)",7,23.97,12.177,
2071423335,20246257,196850609,Friedrichstraße,tertiary,50,True,80.725,"LINESTRING (13.3891573 52.5149329, 13.3891793 52.5151443, 13.3891595 52.5152827, 13.3891393 52.5154065, 13.3890366 52.5156494)",9,30.427,11.739,
20246260,162070833,25042039,Potsdamer Straße,primary,30,True,138.35000000000002,"LINESTRING (13.3696078 52.5085207, 13.3695489 52.5084676, 13.3694993 52.5084111, 13.3694637 52.508365, 13.3694257 52.5083036, 13.3694031 52.5082672, 13.369047 52.507641, 13.3689792 52.5075243, 13.3689304 52.507437, 13.368887 52.5073594)",7,41.411,9.522,
