,y,x,street_count,ref,highway
29421146,52.5516235,13.4478151,4,,
29421147,52.5501129,13.4529995,4,,
29421150,52.5498105,13.4540225,3,,
20246128,52.5136186,13.4716354,1,,turning_circle
158920310,52.4282868,13.4602304,3,,
158920311,52.4283577,13.4579366,1,,turning_circle
31387256,52.4367152,13.2928279,4,,
20246141,52.5061939,13.4702915,4,,
2019487373,52.562412,13.5553694,1,,
269938322,52.4955509,13.604364,3,,
141487764,52.5695069,13.5785048,3,,
20246171,52.5012764,13.4665836,3,,
20246177,52.4965994,13.4640414,1,,
279768740,52.4027233,13.6604434,3,,
279768742,52.4032978,13.6594626,3,,
1833234097,52.6435001,13.3015851,3,,
1833234099,52.6441057,13.3038473,3,,
279768758,52.404313,13.6581513,3,,
27586232,52.5294949,13.2330682,3,,
279768760,52.4030751,13.6598413,3,,
279768762,52.4025232,13.6589975,3,,
1833234107,52.6471874,13.3031291,1,,
3775459033,52.5399999,13.3531801,1,,
6908341982,52.4577795,13.4221084,1,,turning_circle
20246246,52.4740643,13.483777,4,,
98103015,52.6097415,13.4774914,3,,
98103016,52.610261,13.4708905,4,,
98103018,52.6104706,13.4690161,3,,
98103019,52.6106326,13.4676744,3,,
98103020,52.610898,13.465277,4,,
27586292,52.5258087,13.2398966,4,,
27586295,52.5251144,13.2394575,3,,
29421303,52.5773336,13.4833622,3,,
80408317,52.5647045,13.5642941,3,,
80408318,52.5711796,13.5699835,3,,
81456899,52.4503312,13.3308789,1,,
7673409285,52.5050199,13.4318671,1,,
7673409286,52.5051628,13.4314606,3,,
60485397,52.5107182,13.2517008,3,,
60485399,52.511068,13.2503479,3,,
60485406,52.5082844,13.2510861,3,,
7925722911,52.3964853,13.5653898,1,,
60485409,52.5102723,13.2498918,3,,
60485410,52.5094332,13.2496289,3,,
700772138,52.5912731,13.3188605,3,,
34795318,52.4650102,13.4195674,3,,
34795320,52.4648413,13.4177068,3,,
34795321,52.4647178,13.4163921,3,,
34795323,52.4626851,13.4161674,3,,
1354559310,52.4704931,13.5828713,3,,
1354559318,52.4711072,13.5833201,3,,
29421414,52.5696061,13.4112244,3,,
29421416,52.5673608,13.412135,4,,
29421417,52.5661879,13.4122972,3,,
700772216,52.5910251,13.3186567,3,,
27586432,52.5269543,13.2159147,5,,
27586433,52.5268179,13.2160968,4,,
1638854534,52.45518,13.3208256,2,,
3653037967,52.4990002,13.4998786,3,,
26800041,52.491886,13.2842975,3,,
26800044,52.5322919,13.2865372,3,,
352907184,52.4462955,13.2429233,3,,
1232531376,52.3993854,13.5531854,2,,
2859397049,52.4687631,13.1283559,4,,
2720460738,52.5408218,13.4880227,2,,
2720460742,52.5413826,13.4890468,3,,
266661832,52.5742398,13.5600668,3,,
249360346,52.5908794,13.2823169,4,,
700772314,52.5908471,13.3184515,3,,
81457116,52.4498501,13.3320654,1,,
2859397084,52.4707261,13.1324555,3,,
2859397089,52.471781,13.1278623,3,,
3666538470,52.4929665,13.3403243,2,,
29683693,52.4606061,13.3700408,3,,
896331760,52.5149529,13.589939,3,,
1526919152,52.5306796,13.5583793,3,,
29683699,52.4563051,13.3770209,1,,
29683704,52.4575725,13.3773151,3,,
1526919160,52.531042,13.5526833,3,,
1374744574,52.4137287,13.3015773,3,,
29683711,52.4606261,13.3697805,3,,
1526919166,52.5319054,13.5513694,3,,
2440359936,52.4430555,13.382862,3,,
5387382806,52.4813991,13.2941783,3,,
78049306,52.5275745,13.5555517,3,,
78049308,52.5274141,13.5575317,3,,
27586594,52.5290831,13.2091759,3,,
66383919,52.5290712,13.6198099,3,,
66383920,52.529759,13.6165844,3,,
66383921,52.530186,13.6144872,4,,
102559796,52.495048,13.2759404,1,,
81063990,52.5372779,13.2926406,1,,turning_circle
81063992,52.5372822,13.2909121,3,,
248180792,52.467398,13.1552318,3,,
27586619,52.5280014,13.2118721,4,,
248180796,52.4671332,13.1635125,3,,
27586624,52.5276658,13.2117522,3,,
266661972,52.5746131,13.5600159,3,,
66777174,52.4562651,13.5858319,3,,
66777176,52.4571057,13.585026,3,,
248180826,52.4684236,13.1530643,3,,
271380571,52.5292592,13.1972863,3,,
271380577,52.5289195,13.1995747,1,,
243855469,52.4245269,13.2247305,1,,
243855470,52.4255986,13.2245911,3,,
829878389,52.5332042,13.4186285,3,,
942862455,52.4187746,13.5465678,3,,
31387768,52.421011,13.2812345,3,,
620687481,52.5007372,13.3548893,1,,
100069498,52.5068973,13.5227224,3,,
31387771,52.4249363,13.2782663,3,,
829878399,52.5329696,13.4169318,3,,
31387780,52.4261036,13.2797432,4,,
31387781,52.4263099,13.281671,4,,
31387782,52.4265878,13.2829257,1,,turning_circle
148435076,52.4208463,13.4779209,3,,
27324561,52.5114769,13.1818638,3,,
27324569,52.5121176,13.1798736,4,,
27324570,52.514139,13.1813243,4,,
31387803,52.4227598,13.2820913,3,,
27324571,52.5145155,13.1802287,3,,
27324572,52.5125144,13.1786107,4,,
27324573,52.5099178,13.1764275,3,,
27324574,52.5102628,13.174641,3,,
29421722,52.5645777,13.407155,3,,
27324576,52.5129508,13.1772611,4,,
27324577,52.5148949,13.1791367,4,,
27324579,52.5152468,13.1781329,3,,
29421726,52.5700958,13.4072473,3,,
27324581,52.5133288,13.176059,4,,
27324582,52.5106064,13.1731194,3,,
27324584,52.5137287,13.1748214,4,,
27324586,52.5143028,13.1733938,4,,
1874784430,52.4460922,13.1323401,3,,
31387830,52.4214713,13.2829922,3,,
27324609,52.5155445,13.1772652,3,,
27324612,52.5184589,13.1828036,3,,
27324628,52.5083658,13.1797108,3,,
27324636,52.504531,13.1800472,3,,
165736680,52.5829688,13.4832609,3,,traffic_signals
354480360,52.487085,13.5581225,3,,
1874784493,52.4468478,13.1306813,3,,
616100081,52.4302751,13.3444697,3,,
27324660,52.4902789,13.1803031,4,,
248180984,52.4672908,13.1631714,3,,
700772604,52.590604,13.318206,3,,
27324669,52.4861247,13.1826502,3,,
27324672,52.4849615,13.1832635,3,,
8269394176,52.4052064,13.5649692,1,,
27324684,52.4832022,13.1827232,3,,
27324692,52.4744893,13.1746642,3,,
1874784532,52.4472301,13.1308424,3,,
27324697,52.4599124,13.1538937,3,,
27324702,52.4543427,13.1443244,3,,
27324703,52.4544235,13.1437252,3,,
1874784550,52.4473714,13.1305399,3,,
27324712,52.4582375,13.1381288,3,,
81064234,52.5388041,13.2935266,1,,turning_circle
27324715,52.4628403,13.1319101,3,,
27324717,52.4642306,13.1300636,3,,traffic_signals
27324719,52.4658818,13.1287671,3,,
27324721,52.4678526,13.1264788,4,,
27324722,52.4679611,13.1263431,4,,
248181043,52.4692311,13.1643932,3,,
27324725,52.4716403,13.1230958,4,,
27324727,52.4753052,13.1206387,4,,traffic_signals
27324730,52.4775414,13.1205292,3,,traffic_signals
248181058,52.4611201,13.1559725,3,,
248181059,52.4613615,13.1555021,3,,
3666538823,52.4936882,13.3402202,2,,
400879946,52.629302,13.4346931,3,,
400879947,52.6290092,13.4352838,3,,
266662227,52.5743898,13.5590683,1,,
201781614,52.468502,13.4772957,3,,
2859397493,52.4692319,13.1289942,3,,
201781629,52.4697349,13.4755356,1,,
51573140,52.5596318,13.4627185,3,,
27586967,52.5193009,13.24422,1,,
31519135,52.4516894,13.6916338,3,,
201781668,52.4692804,13.476192,3,,
201781690,52.4689856,13.4766156,3,,
27587007,52.5188091,13.2478397,3,,
256700863,52.5629584,13.3689573,1,,
277803472,52.4828983,13.1407229,1,,
98103764,52.6099136,13.4740168,4,,
98103765,52.606892,13.4729571,3,,
98103766,52.608651,13.473578,3,,
98103767,52.6088119,13.4736295,3,,
98103769,52.6105129,13.4742153,3,,
29422045,52.555287,13.4112174,3,,
29422046,52.5554249,13.4089837,4,,
29422047,52.5554947,13.4076894,3,,
29422048,52.5555467,13.4065419,3,,
29422059,52.5556071,13.4052619,3,,
29422060,52.5556605,13.4039964,3,,
201781742,52.4691045,13.4784544,3,,
1879241201,52.4352846,13.3334367,3,,
201781747,52.4700412,13.4801921,3,,
29422073,52.556454,13.4113979,3,,
1843589625,52.5768033,13.3779855,3,,
201781755,52.4671749,13.4843103,3,,
29422078,52.5575618,13.4127773,3,,
29422081,52.5580363,13.4031119,3,,
29422083,52.5596261,13.4015494,3,,
29422084,52.560443,13.4027767,3,,
29422085,52.5607443,13.4032207,3,,
31388165,52.428908,13.2676755,4,,
29422087,52.5627714,13.4066943,3,,
332984837,52.5418575,13.2561494,1,,turning_circle
29422090,52.5603303,13.4071017,4,,
31388175,52.4305687,13.2750417,3,,
194572815,52.4965322,13.1802063,3,,
29422097,52.5637163,13.4083447,3,,
1958539796,52.5232608,13.3079268,3,,
29422107,52.5588831,13.4031623,3,,
29422108,52.5604109,13.4032271,4,,
194572828,52.472316,13.172038,3,,
257094172,52.4173703,13.3341562,3,,
29422111,52.5578975,13.3963526,1,,
319091229,52.5789153,13.425991,3,,
257094177,52.4183055,13.3352029,2,,
257094178,52.4191251,13.3317923,4,,
257094179,52.4194237,13.3329197,3,,
257094184,52.4179394,13.3344369,3,,
257094185,52.4197618,13.3254985,3,,
257094186,52.419197,13.3275831,1,,turning_circle
29422150,52.5627279,13.4217102,4,,
257094216,52.4103713,13.3347356,3,,
257094217,52.410063,13.3348098,3,,
29422154,52.5628517,13.4253043,3,,
1652879947,52.4164278,13.5523389,3,,
28373581,52.5167561,13.5192876,3,,
257094222,52.4089677,13.3297819,1,,turning_circle
257094223,52.4093988,13.3312885,3,,
66384463,52.5313805,13.6175144,3,,
29422157,52.5625049,13.4217608,4,,
29422160,52.5623868,13.4179934,3,,
29422161,52.5621794,13.4180362,4,,
29422162,52.5622476,13.4158399,3,,
29422163,52.5620246,13.4158821,3,,
29422164,52.5611255,13.4182207,3,,
29422165,52.5612134,13.4196485,3,,
29422166,52.5610663,13.4196795,3,,
29422170,52.5653144,13.4153225,4,,
201781856,52.4608212,13.4856973,3,,
29422178,52.5668053,13.4175087,3,,
31388260,52.4327197,13.263403,1,,
29422181,52.567167,13.4203459,5,,
31388261,52.4352103,13.2640024,3,,
29422183,52.5675426,13.4239031,3,,
29422184,52.5678582,13.4267395,3,,
29422185,52.5649885,13.426256,3,,
29422192,52.5612665,13.4218433,3,,
201781878,52.4633659,13.4876483,3,,
201781890,52.4613199,13.4879059,3,,
323809924,52.4248089,13.4015417,3,,
269939340,52.4848315,13.5463775,1,,
28373648,52.5104472,13.4370834,3,,
33223320,52.5429157,13.1459815,4,,
33223324,52.5432385,13.1508052,4,,
33223325,52.5424642,13.1486805,3,,
33223328,52.5396854,13.1487824,3,,
33223329,52.539654,13.1472327,3,,
31388322,52.4379184,13.2689111,3,,
33223330,52.5395872,13.1462905,3,,
201781925,52.4654788,13.4910701,3,,
33223335,52.538393,13.1499762,3,,
33223336,52.5386455,13.1463871,3,,
33223337,52.5374234,13.1498225,3,,
33223338,52.5376391,13.1462446,3,,
201781928,52.4649001,13.489971,3,,
33223340,52.5420034,13.1505989,3,,
1690104491,52.3828659,13.4130424,4,,
97579694,52.6296852,13.4878446,1,,
97579695,52.6286123,13.4902648,1,,
4143379129,52.4591984,13.5748973,1,,
201781946,52.4678601,13.4881654,3,,
201781962,52.4677706,13.4867081,1,,turning_circle
201781963,52.4682081,13.4862288,3,,
201781970,52.468996,13.4848249,1,,
348058341,52.450558,13.2369226,3,,
348058347,52.4477447,13.2376385,1,,
98104053,52.611519,13.4719998,4,,
98104055,52.6125192,13.4697909,4,,
98104056,52.6133207,13.4680118,3,,
1861546756,52.5679453,13.3912436,3,,
534799153,52.4763314,13.5337966,3,,
925692692,52.4730768,13.2938662,3,,
108327702,52.5318084,13.5741234,4,,
243856157,52.4286384,13.224623,3,,
288551735,52.420047,13.5936165,3,,
288551737,52.421835,13.5929918,3,,
288551742,52.4222726,13.5966525,1,,
332067651,52.3793102,13.6441375,4,,
27587406,52.5161567,13.2602005,3,,
31388494,52.4417675,13.2804017,3,,
31388501,52.4444813,13.2814262,3,,
31388502,52.44419,13.2837211,3,,
27587416,52.5126669,13.2594473,3,,
27587417,52.5125096,13.2594146,4,,
27587418,52.5125366,13.2591788,3,,
4705547098,52.5513323,13.5115418,1,,
27587420,52.5138188,13.2575772,4,,
27587421,52.5135957,13.2558232,3,,
27587422,52.5138018,13.2594507,4,,
27587423,52.5137803,13.2596956,4,,
27587431,52.5124063,13.2575675,3,,
27587432,52.510434,13.2576746,3,,
27587433,52.5104934,13.2588605,4,,
31388524,52.4442188,13.283495,4,,
27587437,52.5086094,13.2573004,4,,
31388527,52.4448214,13.279023,3,,
2043343737,52.4360286,13.586191,3,,
679670654,52.6211534,13.2396998,1,,
679670655,52.6206297,13.2388309,3,,
338883461,52.4297874,13.3267481,3,,
338883462,52.4296923,13.3266442,3,,
27587472,52.5105029,13.2591123,3,,
51573654,52.5555259,13.4586244,3,,
29422490,52.5685618,13.4233556,3,,
29422491,52.5690981,13.4233583,4,,
27587484,52.5132042,13.2623016,4,,
29422492,52.5686086,13.4221139,3,,
599847835,52.487552,13.4359488,1,,
29422496,52.5695549,13.4245568,4,,
29422498,52.5698964,13.425842,4,,
29422500,52.5701137,13.4271462,3,,
27587499,52.5124256,13.2603512,3,,
29422509,52.567345,13.4219041,5,,
29422510,52.5675776,13.4242538,3,,
31388597,52.4462645,13.2681095,3,,
27587523,52.5097177,13.26831,3,,
253031364,52.568496,13.3569671,1,,turning_circle
27587524,52.5100399,13.2682745,3,,
27587525,52.5099915,13.267871,3,,
31388614,52.4431052,13.2809317,3,,
615969736,52.5227062,13.2382029,3,,
31388617,52.4439427,13.2812198,3,,
31388619,52.4428657,13.2781531,3,,
31388628,52.4437269,13.272629,1,,turning_circle
31388649,52.4441895,13.2775168,3,,
31388654,52.4429395,13.2769031,3,,
1614345227,52.4184548,13.2866996,2,,
559084559,52.5019585,13.6170809,3,,
1906766909,52.4268876,13.5185956,3,,
2473522277,52.6133722,13.406266,1,,
257750144,52.4585372,13.5360018,4,,
257750145,52.4572505,13.5344533,3,,
459994260,52.4339046,13.2366689,1,,turning_circle
4715508887,52.6339001,13.2945865,3,,
31388828,52.4502735,13.2848164,4,,
31388834,52.451649,13.286805,3,,
1864168616,52.5262613,13.5047238,1,,
31388854,52.4481376,13.2863944,3,,
31388855,52.4488051,13.2879996,3,,
31388859,52.4493734,13.2894186,4,,
2930963645,52.594548,13.4527634,3,,
98104523,52.6072559,13.4690728,3,,
98104524,52.6081257,13.4702283,4,,
98104525,52.6090033,13.4705137,3,,
31388885,52.4496328,13.2890945,4,,
8662349013,52.4722002,13.2896878,3,,
3942839513,52.5388043,13.3835349,3,,
33748201,52.5479188,13.2037858,3,,
95614188,52.4724585,13.3830546,1,,turning_circle
1557591290,52.570264,13.4623154,4,,
348058880,52.4470131,13.2400943,3,,
1557591296,52.5734505,13.4718619,1,,turning_circle
33748229,52.5479902,13.2054391,3,,
253031692,52.5754898,13.211605,3,,
2250437906,52.5800103,13.2956659,3,5,motorway_junction
2250437910,52.5797138,13.2960813,3,,
6481442077,52.4121909,13.379557,3,,
2250437921,52.5928677,13.28686,3,,
6481442081,52.4122404,13.3799417,2,,
2250437924,52.5930516,13.2869229,3,4,motorway_junction
338883877,52.4349212,13.3237977,3,,
3407410480,52.4401706,13.5115924,1,,turning_circle
139654484,52.5413461,13.1468119,3,,
139654487,52.5434989,13.1455742,4,,
27587990,52.529035,13.2370574,3,,
289338789,52.623766,13.4931649,3,,
3360224680,52.4513765,13.6009831,3,,
31389103,52.4646673,13.3099682,3,,
683603376,52.3905613,13.5470563,3,,
1618802097,52.4539836,13.3135669,3,,
683603378,52.3922028,13.5467169,3,,
1618802105,52.4546812,13.3142954,3,,
338884029,52.4387098,13.3276718,3,,
538899909,52.5289114,13.3780041,1,,
4777113063,52.5681909,13.5498707,3,,
253162984,52.5560598,13.1672108,3,,
408483315,52.4498519,13.1125862,1,,
1698231818,52.428331,13.6886346,1,,
7433811475,52.5639317,13.1730849,1,,
338884132,52.4359188,13.3328917,3,,
51574338,52.556575,13.4565323,3,,
213710406,52.4849685,13.2707264,3,,
213710410,52.4850455,13.2708421,4,,
6735984202,52.5373259,13.4937307,3,,
7233140299,52.5063317,13.4482394,2,,
213710415,52.4865386,13.2733273,3,,
27326034,52.4771568,13.3601733,4,,
319092337,52.5805602,13.4254815,3,,
8615032450,52.4848087,13.1834645,2,,
29554330,52.5593646,13.4425442,4,,
31389370,52.4605013,13.2917721,3,,
31389371,52.4602829,13.2932579,3,,
27195069,52.5231681,13.4701842,3,,
31389374,52.4590872,13.2952196,3,,
31389375,52.4579615,13.2950503,3,,
257095360,52.413371,13.311916,3,,
27195073,52.5229655,13.4733878,4,,
31389391,52.4593534,13.2934438,3,,
31389392,52.4603935,13.2939228,3,,
257095377,52.4166035,13.3105654,3,,
257095379,52.4139707,13.3089126,4,,
257095380,52.4134568,13.3075933,4,,
257095383,52.4140286,13.3058516,3,,
27195097,52.5240328,13.4668457,3,,
29554397,52.5595131,13.4372919,3,,
29554398,52.5567428,13.4366122,3,,
254867169,52.4635375,13.4636457,3,,
31389410,52.4570394,13.2949793,1,,
254867170,52.4621467,13.4606619,3,,
31389414,52.4580271,13.3003287,3,,
541652712,52.6086269,13.2938485,3,,
98105069,52.6078727,13.4651767,3,,
98105070,52.6086508,13.4662101,4,,
98105071,52.6094896,13.4673042,4,,
227342067,52.4487283,13.2576844,3,,
3489068794,52.399128,13.4930037,3,,
27195138,52.5260396,13.4624843,3,,
3489068803,52.3990495,13.4926953,1,,
27195149,52.5266647,13.4588089,3,,
98105102,52.6131273,13.4684402,3,,
31258382,52.4730417,13.4485234,3,,
31258383,52.4727916,13.4482249,3,,
243463982,52.5675614,13.5006768,3,,
33355568,52.5655748,13.2025057,3,,
27195188,52.5308012,13.4558564,3,,
1008793415,52.4850882,13.4011673,3,,
287635272,52.4224215,13.2866676,3,,
33355596,52.5687513,13.2086823,3,,
33355600,52.5693676,13.2055567,3,,
33355605,52.5682955,13.2045753,3,,
33355606,52.5696349,13.2023653,3,,
33355609,52.5702682,13.206327,4,,
33355614,52.5689301,13.2076467,3,,
1978464094,52.5264106,13.4211237,3,,
33355618,52.5702813,13.2034652,3,,
260765540,52.4361329,13.3399923,3,,
33355620,52.5711391,13.2049114,3,,
33355629,52.5683208,13.2111762,3,,
31389567,52.4547531,13.31679,3,,
31389568,52.4539867,13.3149761,3,,
243857281,52.42614,13.2503263,3,,
471791498,52.5290739,13.4634838,3,,
1008793507,52.485092,13.4014733,3,,
1546844074,52.5119599,13.5511206,1,,
164689836,52.4746343,13.5721588,4,,
164689840,52.47299,13.5688908,3,,
1546844081,52.5124679,13.5542348,3,,
27195338,52.5392702,13.4525062,4,,
338884561,52.438404,13.3381137,3,,
338884563,52.4384418,13.3382961,3,,
270333921,52.4775321,13.5008264,1,,
270333925,52.4763289,13.509492,3,,
269940718,52.4978179,13.5725784,1,,
31389682,52.4610131,13.3282525,3,,
31389684,52.4616741,13.3290789,3,,
148436984,52.4218694,13.4849321,4,,
148436985,52.4223896,13.4860069,4,,
31258623,52.4797248,13.4540823,3,,
31258625,52.477995,13.4517844,4,,
31258626,52.4773693,13.450955,3,,
260765733,52.5949646,13.3993506,4,,
269940774,52.4929693,13.5377926,3,,
260765734,52.5924625,13.4082254,3,,
1893660711,52.4892191,13.3974721,3,,
29030443,52.5070714,13.2640886,1,,
29030444,52.5076016,13.2626459,3,,
1893660715,52.489388,13.3958763,3,,
165738553,52.6057645,13.4533463,4,,
165738554,52.6066128,13.4514436,3,,
165738555,52.6078447,13.4522552,3,,
165738558,52.6038958,13.4493057,3,,
108329027,52.5277981,13.5745849,3,,
269940820,52.4927955,13.5357129,3,,
165738580,52.6087525,13.4528764,3,,
165738581,52.6038272,13.4563737,3,,
269940825,52.494691,13.5380296,4,,
165738590,52.6028401,13.4498864,4,,
165738591,52.6019904,13.4492809,3,,
165738592,52.6009725,13.4484883,3,,
165738593,52.599898,13.447914,3,,
165738595,52.59839,13.4474877,3,,
165738597,52.5965645,13.4460615,3,,
165738620,52.5959626,13.44809,3,,
249624701,52.6437087,13.3984824,1,,
288946304,52.4801356,13.5528402,1,,
165738626,52.5982387,13.4505562,3,,
6042744977,52.4435118,13.3880096,3,,
6042744978,52.4437443,13.389696,3,,
142407842,52.5423544,13.1278965,1,,
269940901,52.493403,13.5448479,1,,
269940903,52.4932738,13.5422722,3,,
6481442989,52.412352,13.3797515,2,,
2859399348,52.4696216,13.1298087,3,,
88406199,52.4448675,13.2455526,3,,
88406205,52.4437038,13.2427401,3,,
2859399365,52.470307,13.1315764,4,,
88406217,52.4456017,13.2464214,3,,
165738700,52.5988584,13.4512257,3,,
88406225,52.4442894,13.2443274,3,,
88406232,52.4493396,13.2535951,3,,
31914209,52.4553198,13.1193348,4,,
31914213,52.4562338,13.1158901,3,,
88406248,52.4443586,13.2419215,4,,
88406263,52.4427834,13.2481157,3,,
165738755,52.5997883,13.452232,3,,
442300687,52.4372016,13.2137974,3,,
442300688,52.4374954,13.2133458,3,,
165738780,52.6007234,13.4532546,3,,
2149251363,52.5969636,13.3780569,1,,
165738794,52.601501,13.4541185,3,,
31390013,52.4596124,13.3239924,1,,turning_circle
269941062,52.4928708,13.5365931,3,,
269941070,52.4912605,13.5395145,3,,
165738836,52.6033805,13.4510509,3,,
165738847,52.6021686,13.4548332,3,,
254867810,52.4662371,13.4576555,1,,
165738850,52.6039527,13.4523374,3,,
1271593343,52.556487,13.3457353,1,,
31259025,52.4815854,13.4316183,4,,
31259038,52.4760276,13.4311344,3,,
243464622,52.4598086,13.284426,3,,
31259058,52.474684,13.4339543,3,,
7972125115,52.4148497,13.3818581,1,,
1352989119,52.5139332,13.2126322,1,,
6197148106,52.4402522,13.3486863,1,,
98105805,52.6097525,13.4639514,3,,
288553424,52.4202839,13.5956466,1,,
3527866836,52.5207275,13.4129015,1,,
60881375,52.5793989,13.4627781,1,,
4114807271,52.4636372,13.3848809,1,,
142014952,52.4070768,13.2518147,3,,
269941226,52.4926582,13.5299407,3,,
269941228,52.494562,13.5302074,3,,
31390189,52.4486445,13.3047322,3,,
269941236,52.4940308,13.5280235,3,,
269941237,52.494628,13.5276334,1,,turning_circle
29686266,52.5587681,13.3306339,3,,
29686267,52.5589319,13.3308086,4,,
